
datetime, epochseconds, L1, L2, L3, C1, C2, C3, C4, Sun, eventdensity
Thu Feb 12 07:00:00 2015, 1423746000, 625, 603, 381, 21.61159, 21.60536, 21.62910, -19.07085, 0.10289, 897/900
Thu Feb 12 07:15:00 2015, 1423746900, 638, 595, 381, 21.60871, 21.60283, 21.63744, -19.07081, 0.10482, 896/900
Thu Feb 12 07:30:00 2015, 1423747800, 644, 593, 375, 21.61624, 21.60811, 21.63098, -18.97613, 0.11106, 897/900
Thu Feb 12 07:45:00 2015, 1423748700, 629, 609, 379, 21.61072, 21.60033, 21.63464, -18.79427, 0.12073, 896/900
Thu Feb 12 08:00:00 2015, 1423749600, 645, 598, 372, 21.60611, 21.60895, 21.64405, -18.47959, 0.13012, 897/900
Thu Feb 12 08:15:00 2015, 1423750500, 634, 588, 381, 21.61072, 21.60806, 21.62831, -18.14141, 0.14027, 896/900
Thu Feb 12 08:30:00 2015, 1423751400, 639, 576, 380, 21.61108, 21.61620, 21.63179, -17.87357, 0.14890, 897/900
Thu Feb 12 08:45:00 2015, 1423752300, 623, 562, 375, 21.62038, 21.60733, 21.62699, -17.56960, 0.17155, 896/900
Thu Feb 12 09:00:00 2015, 1423753200, 611, 381, 358, 21.61595, 21.65209, 21.63835, -16.83741, 0.37050, 897/900
Thu Feb 12 09:15:00 2015, 1423754100, 543, 252, 329, 21.61767, 21.68517, 21.63521, -15.85286, 0.44313, 896/900
Thu Feb 12 09:30:00 2015, 1423755000, 514, 203, 319, 21.63010, 21.68319, 21.64815, -15.61511, 0.45717, 897/900
Thu Feb 12 09:45:00 2015, 1423755900, 481, 103, 309, 21.62575, 21.70626, 21.64384, -15.03848, 0.54810, 896/900
Thu Feb 12 10:00:00 2015, 1423756800, 457, 89, 284, 21.62964, 21.72859, 21.65249, -14.35361, 0.55734, 897/900
Thu Feb 12 10:15:00 2015, 1423757700, 468, 131, 283, 21.62864, 21.71952, 21.64622, -14.48313, 0.51642, 894/900
Thu Feb 12 10:30:00 2015, 1423758600, 470, 59, 281, 21.63368, 21.78108, 21.64747, -14.01189, 0.58979, 897/900
Thu Feb 12 10:45:00 2015, 1423759500, 411, 0, 252, 21.65957, 23.22326, 21.67840, -12.28903, 0.66660, 896/900
Thu Feb 12 11:00:00 2015, 1423760400, 409, 11, 251, 21.65875, 22.24418, 21.68113, -11.83336, 0.59736, 897/900
Thu Feb 12 11:15:00 2015, 1423761300, 415, 5, 252, 21.66455, 22.12659, 21.68249, -11.85830, 0.61602, 896/900
Thu Feb 12 11:30:00 2015, 1423762200, 387, 0, 241, 21.67947, 28.75161, 21.69897, -10.44255, 0.70298, 897/900
Thu Feb 12 11:45:00 2015, 1423763100, 384, 0, 241, 21.69536, 34.82453, 21.70530, -10.44455, 0.71393, 894/900
Thu Feb 12 12:00:00 2015, 1423764000, 381, 0, 232, 21.69469, 35.86506, 21.71595, -8.76694, 0.72673, 894/900
Thu Feb 12 12:15:00 2015, 1423764900, 362, 0, 245, 21.71803, 36.18983, 21.72194, -9.03916, 0.72011, 897/900
Thu Feb 12 12:30:00 2015, 1423765800, 385, 0, 222, 21.70876, 30.35124, 21.70975, -8.61563, 0.64135, 896/900
Thu Feb 12 12:45:00 2015, 1423766700, 397, 0, 234, 21.68328, 25.97756, 21.70454, -8.22386, 0.58858, 897/900
Thu Feb 12 13:00:00 2015, 1423767600, 409, 172, 242, 21.66882, 21.70430, 21.68678, -7.97690, 0.49395, 894/900
Thu Feb 12 13:15:00 2015, 1423768500, 428, 241, 244, 21.65440, 21.68211, 21.66728, -7.80358, 0.46532, 897/900
Thu Feb 12 13:30:00 2015, 1423769400, 409, 221, 240, 21.64604, 21.67800, 21.66699, -7.34667, 0.48054, 896/900
Thu Feb 12 13:45:00 2015, 1423770300, 404, 221, 242, 21.65749, 21.68734, 21.67105, -6.50835, 0.48591, 895/900
Thu Feb 12 14:00:00 2015, 1423771200, 405, 275, 241, 21.65298, 21.67555, 21.68166, -7.93315, 0.42173, 896/900
Thu Feb 12 14:15:00 2015, 1423772100, 436, 305, 262, 21.63262, 21.65813, 21.65401, -9.40128, 0.41113, 895/900
Thu Feb 12 14:30:00 2015, 1423773000, 454, 208, 263, 21.63005, 21.67148, 21.64746, -9.49192, 0.45145, 897/900
Thu Feb 12 14:45:00 2015, 1423773900, 407, 98, 259, 21.64598, 21.73110, 21.67503, -8.43903, 0.52202, 894/900
Thu Feb 12 15:00:00 2015, 1423774800, 408, 145, 240, 21.67300, 21.71544, 21.69068, -7.99772, 0.50592, 897/900
Thu Feb 12 15:15:00 2015, 1423775700, 407, 255, 242, 21.67078, 21.70066, 21.70451, -7.78807, 0.38763, 896/900
Thu Feb 12 15:30:00 2015, 1423776600, 421, 289, 250, 21.65256, 21.67000, 21.68065, -8.45490, 0.34311, 895/900
Thu Feb 12 15:45:00 2015, 1423777500, 430, 324, 261, 21.64240, 21.65208, 21.67602, -7.95368, 0.30751, 896/900
Thu Feb 12 16:00:00 2015, 1423778400, 453, 372, 276, 21.63241, 21.63416, 21.65178, -9.09945, 0.24801, 897/900
Thu Feb 12 16:15:00 2015, 1423779300, 470, 386, 283, 21.62277, 21.62458, 21.64308, -9.78164, 0.22373, 896/900
Thu Feb 12 16:30:00 2015, 1423780200, 494, 426, 290, 21.61158, 21.61230, 21.63016, -10.86955, 0.16230, 897/900
Thu Feb 12 16:45:00 2015, 1423781100, 494, 456, 295, 21.60181, 21.60276, 21.62367, -11.66205, 0.13777, 896/900
Thu Feb 12 17:00:00 2015, 1423782000, 515, 463, 318, 21.60960, 21.61081, 21.63513, -12.05081, 0.12474, 897/900
Thu Feb 12 17:15:00 2015, 1423782900, 531, 470, 305, 21.61414, 21.60484, 21.62865, -12.51098, 0.11680, 896/900
Thu Feb 12 17:30:00 2015, 1423783800, 533, 483, 322, 21.59844, 21.60146, 21.61625, -12.88563, 0.11006, 897/900
Thu Feb 12 17:45:00 2015, 1423784700, 538, 498, 326, 21.60128, 21.59388, 21.63314, -13.41064, 0.10305, 896/900
Thu Feb 12 18:00:00 2015, 1423785600, 544, 521, 332, 21.59796, 21.58573, 21.62110, -14.08490, 0.10023, 897/900
Thu Feb 12 18:15:00 2015, 1423786500, 560, 508, 337, 21.59546, 21.59475, 21.61424, -14.74683, 0.10000, 896/900
Thu Feb 12 18:30:00 2015, 1423787400, 559, 524, 343, 21.61007, 21.59437, 21.62659, -15.15572, 0.10010, 897/900
Thu Feb 12 18:45:00 2015, 1423788300, 561, 521, 344, 21.61136, 21.60740, 21.61946, -15.49284, 0.10026, 896/900
Thu Feb 12 19:00:00 2015, 1423789200, 561, 506, 344, 21.61229, 21.60752, 21.63604, -16.01170, 0.10034, 897/900
Thu Feb 12 19:15:00 2015, 1423790100, 566, 522, 350, 21.61364, 21.60121, 21.63102, -16.09360, 0.10066, 896/900
Thu Feb 12 19:30:00 2015, 1423791000, 578, 531, 354, 21.61059, 21.60374, 21.62261, -16.26491, 0.10094, 897/900
Thu Feb 12 19:45:00 2015, 1423791900, 575, 526, 350, 21.60728, 21.60220, 21.63576, -16.58244, 0.10100, 896/900
Thu Feb 12 20:00:00 2015, 1423792800, 573, 528, 352, 21.61920, 21.60894, 21.62895, -16.57131, 0.10100, 897/900
Thu Feb 12 20:15:00 2015, 1423793700, 577, 530, 349, 21.60422, 21.60969, 21.63635, -15.89542, 0.10120, 896/900
Thu Feb 12 20:30:00 2015, 1423794600, 574, 534, 339, 21.61673, 21.60840, 21.63932, -15.67719, 0.10110, 897/900
Thu Feb 12 20:45:00 2015, 1423795500, 569, 531, 345, 21.61574, 21.61316, 21.63517, -15.99368, 0.10107, 896/900
Thu Feb 12 21:00:00 2015, 1423796400, 571, 525, 344, 21.61300, 21.61401, 21.63502, -16.21761, 0.10105, 896/900
Thu Feb 12 21:15:00 2015, 1423797300, 577, 528, 323, 21.62748, 21.60774, 21.64254, -16.15562, 0.10100, 897/900
Thu Feb 12 21:30:00 2015, 1423798200, 575, 522, 349, 21.61570, 21.60955, 21.64809, -16.18796, 0.10100, 896/900
Thu Feb 12 21:45:00 2015, 1423799100, 567, 525, 334, 21.61919, 21.61398, 21.65096, -16.36636, 0.10100, 897/900
Thu Feb 12 22:00:00 2015, 1423800000, 560, 514, 349, 21.61943, 21.61866, 21.64662, -16.54453, 0.10100, 896/900
Thu Feb 12 22:15:00 2015, 1423800900, 581, 522, 347, 21.61279, 21.61028, 21.62825, -16.62442, 0.10099, 897/900
Thu Feb 12 22:30:00 2015, 1423801800, 573, 536, 358, 21.61262, 21.60698, 21.64192, -16.50232, 0.10100, 896/900
Thu Feb 12 22:45:00 2015, 1423802700, 574, 531, 354, 21.60598, 21.61005, 21.63638, -16.64589, 0.10100, 897/900
Thu Feb 12 23:00:00 2015, 1423803600, 570, 539, 362, 21.60978, 21.61386, 21.64182, -16.87687, 0.10100, 896/900
Thu Feb 12 23:15:00 2015, 1423804500, 576, 536, 344, 21.61140, 21.61280, 21.63224, -16.04706, 0.10100, 897/900
Thu Feb 12 23:30:00 2015, 1423805400, 565, 520, 355, 21.61496, 21.61850, 21.64729, -15.19175, 0.10100, 896/900
Thu Feb 12 23:45:00 2015, 1423806300, 556, 514, 332, 21.61474, 21.61272, 21.64277, -14.22912, 0.10100, 897/900
Fri Feb 13 00:00:00 2015, 1423807200, 540, 516, 331, 21.62280, 21.61117, 21.63597, -13.19094, 0.10082, 896/900
Fri Feb 13 00:15:00 2015, 1423808100, 387, 369, 231, 21.61734, 21.61314, 21.64775, -13.03126, 0.10012, 647/900
