
datetime, epochseconds, L1, L2, L3, C1, C2, C3, C4, Sun, eventdensity
Fri Feb 20 09:00:00 2015, 1424444400, 484, 429, 286, 21.63584, 21.63616, 21.65111, -8.06202, 0.18352, 892/900
Fri Feb 20 09:15:00 2015, 1424445300, 466, 409, 284, 21.63278, 21.64100, 21.65195, -7.69404, 0.20274, 897/900
Fri Feb 20 09:30:00 2015, 1424446200, 461, 408, 276, 21.63753, 21.63922, 21.65451, -7.28404, 0.22672, 897/900
Fri Feb 20 09:45:00 2015, 1424447100, 469, 394, 279, 21.63335, 21.64687, 21.65384, -7.34679, 0.23731, 896/900
Fri Feb 20 10:00:00 2015, 1424448000, 468, 390, 276, 21.63809, 21.64754, 21.66390, -6.71909, 0.25959, 896/900
Fri Feb 20 10:15:00 2015, 1424448900, 454, 377, 270, 21.63506, 21.64689, 21.64664, -6.20594, 0.27941, 897/900
Fri Feb 20 10:30:00 2015, 1424449800, 454, 366, 269, 21.64339, 21.64686, 21.66000, -5.91133, 0.29429, 896/900
Fri Feb 20 10:45:00 2015, 1424450700, 428, 358, 247, 21.64695, 21.65365, 21.66789, -5.12494, 0.31794, 897/900
Fri Feb 20 11:00:00 2015, 1424451600, 426, 344, 265, 21.64809, 21.66532, 21.67009, -4.67249, 0.31304, 896/900
Fri Feb 20 11:15:00 2015, 1424452500, 414, 333, 255, 21.64941, 21.65032, 21.67437, -4.50968, 0.31062, 897/900
Fri Feb 20 11:30:00 2015, 1424453400, 416, 339, 242, 21.65563, 21.66236, 21.67302, -4.29234, 0.32268, 896/900
Fri Feb 20 11:45:00 2015, 1424454300, 396, 313, 238, 21.66236, 21.67312, 21.68591, -3.34378, 0.35869, 897/900
Fri Feb 20 12:00:00 2015, 1424455200, 385, 273, 227, 21.67749, 21.68539, 21.69478, -2.09043, 0.43303, 894/900
Fri Feb 20 12:15:00 2015, 1424456100, 374, 262, 216, 21.68281, 21.70011, 21.69400, -1.67253, 0.42431, 897/900
Fri Feb 20 12:30:00 2015, 1424457000, 358, 258, 211, 21.68625, 21.69917, 21.70985, -1.27993, 0.43335, 896/900
Fri Feb 20 12:45:00 2015, 1424457900, 361, 305, 220, 21.69017, 21.69134, 21.71648, -1.36549, 0.33271, 897/900
Fri Feb 20 13:00:00 2015, 1424458800, 358, 289, 216, 21.69271, 21.69323, 21.70830, -1.57022, 0.31926, 894/900
Fri Feb 20 13:15:00 2015, 1424459700, 369, 307, 222, 21.68441, 21.68772, 21.70172, -1.62590, 0.31555, 897/900
Fri Feb 20 13:30:00 2015, 1424460600, 364, 283, 219, 21.68710, 21.69823, 21.70526, -1.33369, 0.30159, 896/900
Fri Feb 20 13:45:00 2015, 1424461500, 364, 307, 218, 21.68422, 21.68933, 21.72134, -1.75754, 0.27764, 895/900
Fri Feb 20 14:00:00 2015, 1424462400, 371, 322, 219, 21.68339, 21.68922, 21.70919, -1.80371, 0.25078, 896/900
Fri Feb 20 14:15:00 2015, 1424463300, 388, 318, 229, 21.67511, 21.68353, 21.69326, -1.72955, 0.26806, 897/900
Fri Feb 20 14:30:00 2015, 1424464200, 370, 303, 214, 21.68074, 21.68835, 21.70517, -0.88834, 0.26947, 896/900
Fri Feb 20 14:45:00 2015, 1424465100, 358, 283, 211, 21.69340, 21.70385, 21.70744, -0.56356, 0.30622, 897/900
Fri Feb 20 15:00:00 2015, 1424466000, 360, 289, 196, 21.69115, 21.70420, 21.70944, -0.40335, 0.28507, 896/900
Fri Feb 20 15:15:00 2015, 1424466900, 357, 296, 221, 21.69625, 21.69987, 21.72915, -0.87897, 0.24049, 896/900
Fri Feb 20 15:30:00 2015, 1424467800, 363, 299, 210, 21.69605, 21.69573, 21.70987, -0.62286, 0.25439, 897/900
Fri Feb 20 15:45:00 2015, 1424468700, 358, 297, 214, 21.69073, 21.69347, 21.70468, -0.64002, 0.24425, 894/900
Fri Feb 20 16:00:00 2015, 1424469600, 350, 320, 222, 21.69330, 21.69686, 21.71285, -0.74024, 0.20357, 897/900
Fri Feb 20 16:15:00 2015, 1424470500, 364, 306, 219, 21.69365, 21.69367, 21.71413, -0.70883, 0.18653, 896/900
Fri Feb 20 16:30:00 2015, 1424471400, 342, 322, 214, 21.68446, 21.69107, 21.72316, -0.96428, 0.16666, 897/900
Fri Feb 20 16:45:00 2015, 1424472300, 371, 328, 226, 21.68500, 21.68525, 21.70798, -1.17107, 0.14430, 896/900
Fri Feb 20 17:00:00 2015, 1424473200, 371, 334, 226, 21.68132, 21.68607, 21.69950, -1.47036, 0.12399, 896/900
Fri Feb 20 17:15:00 2015, 1424474100, 375, 347, 229, 21.67961, 21.68091, 21.71047, -1.52688, 0.11704, 897/900
Fri Feb 20 17:30:00 2015, 1424475000, 380, 328, 228, 21.67745, 21.67829, 21.70029, -1.57547, 0.10918, 896/900
Fri Feb 20 17:45:00 2015, 1424475900, 386, 349, 229, 21.68503, 21.67354, 21.69543, -1.78853, 0.10099, 897/900
Fri Feb 20 18:00:00 2015, 1424476800, 380, 345, 221, 21.67404, 21.67151, 21.69069, -1.95923, 0.09644, 896/900
Fri Feb 20 18:15:00 2015, 1424477700, 385, 357, 228, 21.67194, 21.66197, 21.68677, -2.10752, 0.09504, 897/900
Fri Feb 20 18:30:00 2015, 1424478600, 388, 361, 231, 21.67372, 21.66394, 21.68545, -2.13065, 0.09501, 896/900
Fri Feb 20 18:45:00 2015, 1424479500, 375, 358, 227, 21.66536, 21.66243, 21.68942, -2.17680, 0.09500, 897/900
Fri Feb 20 19:00:00 2015, 1424480400, 376, 341, 210, 21.67892, 21.67886, 21.69807, -2.22631, 0.09500, 896/900
Fri Feb 20 19:15:00 2015, 1424481300, 377, 356, 221, 21.68547, 21.67903, 21.69911, -2.29397, 0.09500, 897/900
Fri Feb 20 19:30:00 2015, 1424482200, 380, 341, 231, 21.68171, 21.67398, 21.69406, -2.40139, 0.09500, 896/900
Fri Feb 20 19:45:00 2015, 1424483100, 389, 345, 215, 21.67792, 21.68679, 21.70598, -2.51224, 0.09500, 897/900
Fri Feb 20 20:00:00 2015, 1424484000, 363, 345, 223, 21.68637, 21.67879, 21.70212, -2.56016, 0.09500, 896/900
Fri Feb 20 20:15:00 2015, 1424484900, 381, 354, 229, 21.69031, 21.68196, 21.70336, -2.47074, 0.09499, 897/900
Fri Feb 20 20:30:00 2015, 1424485800, 367, 341, 217, 21.69449, 21.68174, 21.71363, -2.46830, 0.09500, 896/900
Fri Feb 20 20:45:00 2015, 1424486700, 372, 351, 219, 21.68930, 21.67959, 21.71047, -2.56016, 0.09500, 897/900
Fri Feb 20 21:00:00 2015, 1424487600, 371, 351, 239, 21.68252, 21.68415, 21.70666, -2.71293, 0.09500, 896/900
Fri Feb 20 21:15:00 2015, 1424488500, 368, 346, 220, 21.69017, 21.68151, 21.70879, -2.93424, 0.09499, 897/900
Fri Feb 20 21:30:00 2015, 1424489400, 372, 357, 218, 21.68718, 21.67439, 21.71037, -3.14706, 0.09500, 896/900
Fri Feb 20 21:45:00 2015, 1424490300, 391, 361, 237, 21.67036, 21.66702, 21.69078, -3.82915, 0.09500, 897/900
Fri Feb 20 22:00:00 2015, 1424491200, 405, 370, 243, 21.66766, 21.66775, 21.68413, -4.08054, 0.09500, 896/900
Fri Feb 20 22:15:00 2015, 1424492100, 397, 365, 242, 21.66364, 21.66083, 21.67893, -4.47921, 0.09501, 895/900
Fri Feb 20 22:30:00 2015, 1424493000, 402, 381, 245, 21.66160, 21.65900, 21.67211, -4.92166, 0.09533, 896/900
Fri Feb 20 22:45:00 2015, 1424493900, 397, 367, 253, 21.65701, 21.65237, 21.68101, -5.39185, 0.09578, 897/900
Fri Feb 20 23:00:00 2015, 1424494800, 402, 365, 234, 21.65963, 21.66421, 21.68924, -4.98149, 0.09598, 896/900
Fri Feb 20 23:15:00 2015, 1424495700, 401, 375, 245, 21.65900, 21.66145, 21.68677, -5.02391, 0.09583, 897/900
Fri Feb 20 23:30:00 2015, 1424496600, 400, 359, 236, 21.65921, 21.65651, 21.67005, -4.96751, 0.09557, 894/900
Fri Feb 20 23:45:00 2015, 1424497500, 388, 353, 243, 21.66674, 21.66384, 21.68854, -4.96532, 0.09524, 897/900
Sat Feb 21 00:00:00 2015, 1424498400, 397, 355, 233, 21.67229, 21.66859, 21.69532, -4.66201, 0.09530, 896/900
Sat Feb 21 00:15:00 2015, 1424499300, 284, 246, 168, 21.67792, 21.67828, 21.68578, -4.46274, 0.09518, 652/900
