
datetime, epochseconds, L1, L2, L3, C1, C2, C3, C4, Sun, eventdensity
Wed Feb 11 04:30:00 2015, 1423650600, 414, 376, 233, 21.59044, 21.58616, 21.60716, -3.29739, 0.09602, 897/900
Wed Feb 11 04:45:00 2015, 1423651500, 404, 397, 248, 21.59152, 21.57876, 21.61189, -3.49708, 0.09602, 896/900
Wed Feb 11 05:00:00 2015, 1423652400, 417, 390, 250, 21.59205, 21.58726, 21.61266, -3.67810, 0.09633, 897/900
Wed Feb 11 05:15:00 2015, 1423653300, 418, 395, 249, 21.58603, 21.57748, 21.61588, -3.80912, 0.09610, 896/900
Wed Feb 11 05:30:00 2015, 1423654200, 435, 398, 242, 21.59043, 21.58159, 21.60459, -4.00957, 0.09629, 897/900
Wed Feb 11 05:45:00 2015, 1423655100, 428, 405, 240, 21.58722, 21.57331, 21.61269, -4.18995, 0.09624, 896/900
Wed Feb 11 06:00:00 2015, 1423656000, 430, 405, 248, 21.58013, 21.57652, 21.61059, -4.35407, 0.09651, 897/900
Wed Feb 11 06:15:00 2015, 1423656900, 427, 408, 265, 21.58238, 21.57207, 21.59498, -4.59604, 0.09657, 896/900
Wed Feb 11 06:30:00 2015, 1423657800, 428, 407, 251, 21.58020, 21.56640, 21.59925, -4.79555, 0.09694, 897/900
Wed Feb 11 06:45:00 2015, 1423658700, 430, 418, 258, 21.58668, 21.56742, 21.60576, -5.05773, 0.09692, 896/900
Wed Feb 11 07:00:00 2015, 1423659600, 433, 424, 256, 21.58367, 21.56821, 21.60624, -5.51204, 0.09700, 897/900
Wed Feb 11 07:15:00 2015, 1423660500, 448, 433, 267, 21.57542, 21.56433, 21.60213, -5.82872, 0.09834, 896/900
Wed Feb 11 07:30:00 2015, 1423661400, 455, 445, 267, 21.57372, 21.56606, 21.58946, -6.55309, 0.10438, 897/900
Wed Feb 11 07:45:00 2015, 1423662300, 480, 452, 268, 21.56887, 21.55902, 21.58675, -7.28996, 0.11544, 896/900
Wed Feb 11 08:00:00 2015, 1423663200, 469, 456, 287, 21.56811, 21.56253, 21.58689, -7.48172, 0.13478, 897/900
Wed Feb 11 08:15:00 2015, 1423664100, 475, 450, 277, 21.56624, 21.56367, 21.59351, -7.78542, 0.14470, 897/900
Wed Feb 11 08:30:00 2015, 1423665000, 487, 429, 287, 21.56372, 21.56620, 21.58568, -7.81127, 0.18105, 896/900
Wed Feb 11 08:45:00 2015, 1423665900, 480, 411, 278, 21.56784, 21.56725, 21.58412, -7.54978, 0.20485, 897/900
Wed Feb 11 09:00:00 2015, 1423666800, 468, 378, 275, 21.56759, 21.57494, 21.58672, -7.70137, 0.23409, 896/900
Wed Feb 11 09:15:00 2015, 1423667700, 438, 251, 275, 21.57161, 21.60526, 21.60899, -7.35571, 0.34116, 897/900
Wed Feb 11 09:30:00 2015, 1423668600, 421, 130, 271, 21.58523, 21.64932, 21.61529, -7.04274, 0.42971, 896/900
Wed Feb 11 09:45:00 2015, 1423669500, 401, 143, 243, 21.59765, 21.65581, 21.60695, -7.06067, 0.44284, 897/900
Wed Feb 11 10:00:00 2015, 1423670400, 403, 29, 245, 21.60541, 21.73398, 21.62416, -7.05511, 0.56327, 896/900
Wed Feb 11 10:15:00 2015, 1423671300, 387, 3, 244, 21.60685, 21.82023, 21.63025, -6.62762, 0.58631, 896/900
Wed Feb 11 10:30:00 2015, 1423672200, 384, 0, 247, 21.61490, 22.50655, 21.64938, -6.36767, 0.62812, 897/900
Wed Feb 11 10:45:00 2015, 1423673100, 383, 0, 235, 21.62726, 23.37914, 21.63663, -6.62321, 0.66098, 896/900
Wed Feb 11 11:00:00 2015, 1423674000, 387, 0, 233, 21.62638, 25.10916, 21.62998, -6.64639, 0.68173, 897/900
Wed Feb 11 11:15:00 2015, 1423674900, 384, 0, 237, 21.63284, 27.64646, 21.65420, -6.69710, 0.67714, 896/900
Wed Feb 11 11:30:00 2015, 1423675800, 386, 0, 226, 21.62929, 33.82446, 21.65528, -6.45241, 0.67777, 897/900
Wed Feb 11 11:45:00 2015, 1423676700, 374, 0, 231, 21.63883, 40.53033, 21.65472, -6.64732, 0.70493, 896/900
Wed Feb 11 12:00:00 2015, 1423677600, 384, 0, 234, 21.63031, 42.37916, 21.66029, -6.57384, 0.72933, 897/900
Wed Feb 11 12:15:00 2015, 1423678500, 388, 0, 232, 21.64359, 43.14726, 21.66451, -6.58236, 0.74917, 896/900
Wed Feb 11 12:30:00 2015, 1423679400, 395, 0, 238, 21.64404, 43.09067, 21.66621, -6.15051, 0.75384, 897/900
Wed Feb 11 12:45:00 2015, 1423680300, 383, 0, 235, 21.63550, 41.56606, 21.65314, -6.39498, 0.70258, 896/900
Wed Feb 11 13:00:00 2015, 1423681200, 388, 0, 226, 21.63135, 39.55768, 21.66145, -5.91462, 0.69299, 897/900
Wed Feb 11 13:15:00 2015, 1423682100, 379, 0, 219, 21.64522, 40.60275, 21.68177, -6.21937, 0.70852, 897/900
Wed Feb 11 13:30:00 2015, 1423683000, 375, 0, 216, 21.65070, 39.15533, 21.66648, -5.92982, 0.69589, 896/900
Wed Feb 11 13:45:00 2015, 1423683900, 368, 0, 216, 21.65629, 35.56914, 21.67608, -5.91276, 0.63159, 897/900
Wed Feb 11 14:00:00 2015, 1423684800, 376, 0, 213, 21.65138, 29.54963, 21.66530, -5.85133, 0.60385, 896/900
Wed Feb 11 14:15:00 2015, 1423685700, 365, 0, 216, 21.66243, 29.23971, 21.68280, -5.60658, 0.62440, 896/900
Wed Feb 11 14:30:00 2015, 1423686600, 376, 0, 213, 21.65500, 27.64309, 21.68094, -5.88732, 0.58299, 897/900
Wed Feb 11 14:45:00 2015, 1423687500, 369, 0, 220, 21.66558, 26.05246, 21.67547, -5.91057, 0.54600, 896/900
Wed Feb 11 15:00:00 2015, 1423688400, 392, 0, 222, 21.65450, 23.77593, 21.67368, -6.05115, 0.51409, 896/900
Wed Feb 11 15:15:00 2015, 1423689300, 399, 87, 211, 21.65198, 21.84963, 21.67493, -6.30926, 0.45105, 897/900
Wed Feb 11 15:30:00 2015, 1423690200, 418, 225, 227, 21.62953, 21.65414, 21.64962, -6.65451, 0.37208, 896/900
Wed Feb 11 15:45:00 2015, 1423691100, 439, 344, 251, 21.59861, 21.60655, 21.62591, -7.14202, 0.25784, 897/900
Wed Feb 11 16:00:00 2015, 1423692000, 457, 391, 278, 21.57712, 21.58150, 21.59260, -7.48502, 0.22341, 896/900
Wed Feb 11 16:15:00 2015, 1423692900, 472, 415, 283, 21.57326, 21.57132, 21.59651, -7.59205, 0.21692, 897/900
Wed Feb 11 16:30:00 2015, 1423693800, 470, 436, 284, 21.56627, 21.56486, 21.58811, -8.28760, 0.17633, 896/900
Wed Feb 11 16:45:00 2015, 1423694700, 483, 447, 278, 21.56417, 21.55926, 21.59024, -8.57280, 0.15894, 897/900
Wed Feb 11 17:00:00 2015, 1423695600, 495, 472, 291, 21.56621, 21.56012, 21.60120, -9.21601, 0.13688, 896/900
Wed Feb 11 17:15:00 2015, 1423696500, 505, 475, 296, 21.56537, 21.55748, 21.58026, -9.75378, 0.12167, 897/900
Wed Feb 11 17:30:00 2015, 1423697400, 519, 491, 296, 21.56800, 21.55301, 21.59935, -10.05731, 0.11243, 896/900
Wed Feb 11 17:45:00 2015, 1423698300, 522, 495, 310, 21.55837, 21.55679, 21.57958, -10.41059, 0.10339, 897/900
Wed Feb 11 18:00:00 2015, 1423699200, 530, 517, 314, 21.56750, 21.54909, 21.57919, -10.73582, 0.10030, 896/900
Wed Feb 11 18:15:00 2015, 1423700100, 524, 517, 317, 21.57262, 21.56065, 21.59237, -11.18155, 0.09985, 897/900
Wed Feb 11 18:30:00 2015, 1423701000, 523, 518, 313, 21.57491, 21.56105, 21.59501, -11.12267, 0.10000, 896/900
Wed Feb 11 18:45:00 2015, 1423701900, 522, 512, 306, 21.57233, 21.56086, 21.60688, -11.21193, 0.09999, 897/900
Wed Feb 11 19:00:00 2015, 1423702800, 528, 516, 319, 21.57256, 21.56134, 21.59754, -11.37925, 0.09999, 896/900
Wed Feb 11 19:15:00 2015, 1423703700, 525, 512, 306, 21.57941, 21.56885, 21.60838, -11.51720, 0.10000, 897/900
Wed Feb 11 19:30:00 2015, 1423704600, 530, 513, 304, 21.58241, 21.57449, 21.58592, -11.66257, 0.10000, 896/900
Wed Feb 11 19:45:00 2015, 1423705500, 526, 526, 308, 21.57768, 21.56952, 21.62106, -11.72252, 0.10000, 897/900
Wed Feb 11 20:00:00 2015, 1423706400, 542, 513, 317, 21.57956, 21.56815, 21.60490, -11.93550, 0.10000, 896/900
Wed Feb 11 20:15:00 2015, 1423707300, 549, 529, 314, 21.57882, 21.56715, 21.60759, -12.14717, 0.10001, 897/900
Wed Feb 11 20:30:00 2015, 1423708200, 536, 549, 333, 21.58236, 21.56590, 21.59841, -12.42735, 0.10008, 896/900
Wed Feb 11 20:45:00 2015, 1423709100, 561, 559, 328, 21.58222, 21.57332, 21.60225, -13.12537, 0.10048, 897/900
Wed Feb 11 21:00:00 2015, 1423710000, 567, 542, 333, 21.57677, 21.56306, 21.59985, -13.38832, 0.10100, 896/900
Wed Feb 11 21:15:00 2015, 1423710900, 576, 548, 329, 21.58200, 21.56678, 21.60597, -13.69850, 0.10099, 897/900
Wed Feb 11 21:30:00 2015, 1423711800, 570, 561, 341, 21.58159, 21.57912, 21.60841, -13.92458, 0.10100, 896/900
Wed Feb 11 21:45:00 2015, 1423712700, 572, 549, 325, 21.58671, 21.58075, 21.60788, -14.18517, 0.10100, 897/900
Wed Feb 11 22:00:00 2015, 1423713600, 578, 560, 337, 21.58730, 21.57890, 21.60717, -14.39306, 0.10100, 894/900
Wed Feb 11 22:15:00 2015, 1423714500, 598, 579, 347, 21.58461, 21.57072, 21.60963, -14.57468, 0.10102, 897/900
Wed Feb 11 22:30:00 2015, 1423715400, 596, 571, 352, 21.59135, 21.57839, 21.61598, -14.77590, 0.10142, 896/900
Wed Feb 11 22:45:00 2015, 1423716300, 593, 570, 360, 21.59006, 21.58154, 21.62776, -14.92558, 0.10162, 897/900
Wed Feb 11 23:00:00 2015, 1423717200, 586, 574, 346, 21.59165, 21.57218, 21.62254, -15.10433, 0.10170, 896/900
Wed Feb 11 23:15:00 2015, 1423718100, 593, 572, 343, 21.59155, 21.58287, 21.61329, -15.18143, 0.10181, 897/900
Wed Feb 11 23:30:00 2015, 1423719000, 597, 571, 339, 21.60100, 21.58932, 21.64194, -15.28686, 0.10187, 896/900
Wed Feb 11 23:45:00 2015, 1423719900, 596, 574, 354, 21.60090, 21.59031, 21.62492, -15.35167, 0.10200, 897/900
Thu Feb 12 00:00:00 2015, 1423720800, 607, 582, 355, 21.58691, 21.58741, 21.62404, -15.43436, 0.10199, 896/900
Thu Feb 12 00:15:00 2015, 1423721700, 430, 410, 256, 21.59142, 21.57459, 21.62487, -15.56029, 0.10199, 642/900
