
datetime, epochseconds, L1, L2, L3, C1, C2, C3, C4, Sun, eventdensity
Wed Feb 25 09:00:00 2015, 1424876400, 517, 448, 304, 21.61639, 21.62512, 21.64259, -10.60421, 0.19394, 894/900
Wed Feb 25 09:15:00 2015, 1424877300, 487, 438, 287, 21.62327, 21.62032, 21.64619, -10.48180, 0.19503, 897/900
Wed Feb 25 09:30:00 2015, 1424878200, 482, 423, 286, 21.62291, 21.63119, 21.63724, -10.33955, 0.21429, 896/900
Wed Feb 25 09:45:00 2015, 1424879100, 485, 426, 292, 21.62240, 21.62449, 21.64546, -10.24549, 0.23223, 897/900
Wed Feb 25 10:00:00 2015, 1424880000, 509, 426, 293, 21.62310, 21.63083, 21.63769, -10.10449, 0.25902, 896/900
Wed Feb 25 10:15:00 2015, 1424880900, 487, 404, 293, 21.62543, 21.62383, 21.63005, -9.67218, 0.28901, 897/900
Wed Feb 25 10:30:00 2015, 1424881800, 469, 384, 272, 21.62759, 21.63625, 21.64853, -9.21978, 0.32124, 896/900
Wed Feb 25 10:45:00 2015, 1424882700, 461, 372, 269, 21.64102, 21.64061, 21.66206, -8.79947, 0.34624, 897/900
Wed Feb 25 11:00:00 2015, 1424883600, 461, 347, 258, 21.63632, 21.64239, 21.65869, -8.32052, 0.42140, 896/900
Wed Feb 25 11:15:00 2015, 1424884500, 450, 305, 252, 21.64742, 21.65606, 21.66479, -7.71834, 0.47220, 895/900
Wed Feb 25 11:30:00 2015, 1424885400, 428, 301, 250, 21.64850, 21.66619, 21.68148, -7.47562, 0.47872, 896/900
Wed Feb 25 11:45:00 2015, 1424886300, 425, 276, 239, 21.65811, 21.67578, 21.68142, -7.65717, 0.52137, 897/900
Wed Feb 25 12:00:00 2015, 1424887200, 425, 229, 237, 21.66369, 21.69584, 21.67943, -7.29851, 0.58782, 897/900
Wed Feb 25 12:15:00 2015, 1424888100, 409, 224, 240, 21.67766, 21.70566, 21.70681, -6.36259, 0.63318, 896/900
Wed Feb 25 12:30:00 2015, 1424889000, 403, 248, 233, 21.67102, 21.69189, 21.69714, -5.82286, 0.56498, 897/900
Wed Feb 25 12:45:00 2015, 1424889900, 407, 251, 237, 21.66894, 21.69794, 21.69340, -5.64490, 0.54939, 896/900
Wed Feb 25 13:00:00 2015, 1424890800, 394, 228, 216, 21.66717, 21.68866, 21.69555, -5.49268, 0.56690, 897/900
Wed Feb 25 13:15:00 2015, 1424891700, 398, 246, 229, 21.66651, 21.69519, 21.68875, -6.07592, 0.55212, 896/900
Wed Feb 25 13:30:00 2015, 1424892600, 406, 226, 235, 21.66607, 21.70131, 21.68637, -5.78968, 0.57016, 897/900
Wed Feb 25 13:45:00 2015, 1424893500, 409, 224, 231, 21.66741, 21.69966, 21.69953, -5.72221, 0.55601, 896/900
Wed Feb 25 14:00:00 2015, 1424894400, 408, 212, 236, 21.66755, 21.70183, 21.69149, -5.97050, 0.56440, 897/900
Wed Feb 25 14:15:00 2015, 1424895300, 410, 225, 227, 21.67958, 21.70739, 21.70129, -5.67891, 0.54256, 896/900
Wed Feb 25 14:30:00 2015, 1424896200, 406, 255, 233, 21.66746, 21.69706, 21.68326, -5.83970, 0.48759, 897/900
Wed Feb 25 14:45:00 2015, 1424897100, 414, 218, 233, 21.67186, 21.70587, 21.69916, -6.01374, 0.50425, 896/900
Wed Feb 25 15:00:00 2015, 1424898000, 407, 205, 228, 21.68586, 21.71871, 21.71010, -6.21153, 0.49653, 896/900
Wed Feb 25 15:15:00 2015, 1424898900, 421, 242, 246, 21.67859, 21.70855, 21.71546, -6.81831, 0.44178, 896/900
Wed Feb 25 15:30:00 2015, 1424899800, 422, 280, 252, 21.66605, 21.68648, 21.68722, -6.75787, 0.39866, 897/900
Wed Feb 25 15:45:00 2015, 1424900700, 432, 296, 230, 21.66427, 21.67579, 21.68161, -6.37811, 0.38238, 896/900
Wed Feb 25 16:00:00 2015, 1424901600, 439, 309, 258, 21.65412, 21.66742, 21.67068, -6.31123, 0.34342, 897/900
Wed Feb 25 16:15:00 2015, 1424902500, 436, 350, 264, 21.65277, 21.65568, 21.67030, -6.85259, 0.28609, 896/900
Wed Feb 25 16:30:00 2015, 1424903400, 460, 382, 271, 21.63690, 21.64044, 21.65905, -7.84366, 0.23233, 897/900
Wed Feb 25 16:45:00 2015, 1424904300, 465, 393, 265, 21.63092, 21.62934, 21.64968, -8.40533, 0.19887, 896/900
Wed Feb 25 17:00:00 2015, 1424905200, 492, 430, 286, 21.62114, 21.62490, 21.64669, -8.93110, 0.16100, 897/900
Wed Feb 25 17:15:00 2015, 1424906100, 498, 432, 294, 21.61968, 21.61290, 21.63895, -9.19455, 0.14918, 894/900
Wed Feb 25 17:30:00 2015, 1424907000, 519, 463, 300, 21.61558, 21.61741, 21.64063, -9.70724, 0.12805, 897/900
Wed Feb 25 17:45:00 2015, 1424907900, 505, 474, 298, 21.62045, 21.61865, 21.64464, -10.20193, 0.11512, 896/900
Wed Feb 25 18:00:00 2015, 1424908800, 525, 490, 306, 21.61401, 21.61443, 21.64577, -10.96984, 0.10515, 897/900
Wed Feb 25 18:15:00 2015, 1424909700, 534, 495, 315, 21.61269, 21.60684, 21.64373, -11.35563, 0.10022, 896/900
Wed Feb 25 18:30:00 2015, 1424910600, 535, 501, 329, 21.61029, 21.60662, 21.63672, -11.82808, 0.09913, 897/900
Wed Feb 25 18:45:00 2015, 1424911500, 559, 506, 316, 21.60972, 21.60735, 21.63391, -12.36457, 0.09939, 896/900
Wed Feb 25 19:00:00 2015, 1424912400, 549, 492, 316, 21.61407, 21.61077, 21.64060, -12.70092, 0.09969, 897/900
Wed Feb 25 19:15:00 2015, 1424913300, 550, 503, 312, 21.61584, 21.60973, 21.63578, -12.81542, 0.09988, 896/900
Wed Feb 25 19:30:00 2015, 1424914200, 558, 500, 345, 21.61440, 21.61295, 21.62553, -13.56566, 0.09928, 897/900
Wed Feb 25 19:45:00 2015, 1424915100, 552, 498, 338, 21.61950, 21.61116, 21.63759, -14.19683, 0.09957, 896/900
Wed Feb 25 20:00:00 2015, 1424916000, 548, 497, 333, 21.62121, 21.61412, 21.64966, -14.19392, 0.09955, 897/900
Wed Feb 25 20:15:00 2015, 1424916900, 549, 489, 329, 21.62018, 21.61997, 21.64374, -14.93037, 0.09971, 896/900
Wed Feb 25 20:30:00 2015, 1424917800, 544, 505, 324, 21.61957, 21.61734, 21.64141, -15.11361, 0.09984, 897/900
Wed Feb 25 20:45:00 2015, 1424918700, 561, 499, 331, 21.61811, 21.61883, 21.63713, -16.02481, 0.09999, 896/900
Wed Feb 25 21:00:00 2015, 1424919600, 561, 529, 352, 21.62010, 21.61495, 21.63601, -16.07982, 0.10001, 897/900
Wed Feb 25 21:15:00 2015, 1424920500, 573, 523, 354, 21.61941, 21.62218, 21.65196, -15.20283, 0.10022, 893/900
Wed Feb 25 21:30:00 2015, 1424921400, 573, 525, 345, 21.62213, 21.62289, 21.63715, -16.15167, 0.10007, 897/900
Wed Feb 25 21:45:00 2015, 1424922300, 575, 538, 347, 21.61376, 21.61196, 21.63561, -16.35482, 0.10021, 896/900
Wed Feb 25 22:00:00 2015, 1424923200, 586, 537, 356, 21.61462, 21.61109, 21.62670, -16.83811, 0.10024, 897/900
Wed Feb 25 22:15:00 2015, 1424924100, 576, 520, 350, 21.61697, 21.61477, 21.64042, -16.34754, 0.10073, 896/900
Wed Feb 25 22:30:00 2015, 1424925000, 589, 540, 355, 21.61979, 21.61659, 21.63751, -16.32247, 0.10078, 897/900
Wed Feb 25 22:45:00 2015, 1424925900, 579, 539, 369, 21.62210, 21.61516, 21.63954, -16.51481, 0.10073, 896/900
Wed Feb 25 23:00:00 2015, 1424926800, 598, 537, 342, 21.62077, 21.61403, 21.64978, -16.91266, 0.10052, 897/900
Wed Feb 25 23:15:00 2015, 1424927700, 592, 531, 352, 21.61128, 21.61385, 21.63038, -16.90672, 0.10088, 896/900
Wed Feb 25 23:30:00 2015, 1424928600, 611, 548, 357, 21.61601, 21.60527, 21.64683, -16.67464, 0.10100, 897/900
Wed Feb 25 23:45:00 2015, 1424929500, 602, 529, 352, 21.61197, 21.61831, 21.64150, -16.72982, 0.10100, 897/900
Thu Feb 26 00:00:00 2015, 1424930400, 609, 548, 360, 21.61360, 21.61532, 21.64004, -16.75500, 0.10104, 896/900
Thu Feb 26 00:15:00 2015, 1424931300, 430, 399, 272, 21.61851, 21.61147, 21.64834, -16.52760, 0.10115, 644/900
