
datetime, epochseconds, L1, L2, L3, C1, C2, C3, C4, Sun, eventdensity
Sun Feb  8 07:00:00 2015, 1423400400, 367, 353, 232, 21.61857, 21.61905, 21.63191, -1.86845, 0.09501, 897/900
Sun Feb  8 07:15:00 2015, 1423401300, 377, 345, 216, 21.62183, 21.62536, 21.65049, -1.91298, 0.09569, 896/900
Sun Feb  8 07:30:00 2015, 1423402200, 378, 343, 229, 21.62353, 21.62869, 21.65954, -1.89842, 0.09843, 897/900
Sun Feb  8 07:45:00 2015, 1423403100, 376, 327, 217, 21.62778, 21.62540, 21.65014, -1.72324, 0.10499, 896/900
Sun Feb  8 08:00:00 2015, 1423404000, 373, 339, 217, 21.62609, 21.62522, 21.66265, -1.58947, 0.12734, 897/900
Sun Feb  8 08:15:00 2015, 1423404900, 362, 307, 222, 21.63217, 21.63520, 21.65671, -1.00923, 0.15975, 896/900
Sun Feb  8 08:30:00 2015, 1423405800, 357, 284, 218, 21.63640, 21.65109, 21.64871, -0.54891, 0.17235, 897/900
Sun Feb  8 08:45:00 2015, 1423406700, 356, 276, 208, 21.64282, 21.64564, 21.66649, -0.20990, 0.19303, 896/900
Sun Feb  8 09:00:00 2015, 1423407600, 340, 262, 201, 21.64965, 21.65827, 21.67930, 0.06052, 0.23799, 897/900
Sun Feb  8 09:15:00 2015, 1423408500, 330, 204, 210, 21.65703, 21.67133, 21.67342, 0.70967, 0.33455, 896/900
Sun Feb  8 09:30:00 2015, 1423409400, 314, 189, 195, 21.67775, 21.70892, 21.70060, 1.23814, 0.33464, 897/900
Sun Feb  8 09:45:00 2015, 1423410300, 309, 229, 185, 21.67957, 21.69407, 21.70994, 0.97078, 0.27332, 896/900
Sun Feb  8 10:00:00 2015, 1423411200, 322, 215, 191, 21.67885, 21.70416, 21.69282, 1.26879, 0.31289, 897/900
Sun Feb  8 10:15:00 2015, 1423412100, 306, 175, 187, 21.69216, 21.72508, 21.72066, 2.28277, 0.37589, 896/900
Sun Feb  8 10:30:00 2015, 1423413000, 299, 182, 179, 21.71578, 21.74172, 21.73776, 2.40420, 0.35561, 897/900
Sun Feb  8 10:45:00 2015, 1423413900, 288, 168, 175, 21.72601, 21.75196, 21.74297, 2.36068, 0.38460, 896/900
Sun Feb  8 11:00:00 2015, 1423414800, 294, 145, 178, 21.72944, 21.75715, 21.74455, 2.65349, 0.40975, 897/900
Sun Feb  8 11:15:00 2015, 1423415700, 299, 103, 180, 21.71996, 21.75595, 21.74460, 2.57531, 0.45644, 896/900
Sun Feb  8 11:30:00 2015, 1423416600, 294, 158, 164, 21.72159, 21.75216, 21.74311, 2.24295, 0.38990, 897/900
Sun Feb  8 11:45:00 2015, 1423417500, 300, 169, 171, 21.71759, 21.74767, 21.73297, 1.85885, 0.35973, 896/900
Sun Feb  8 12:00:00 2015, 1423418400, 289, 78, 178, 21.71414, 21.77979, 21.73983, 2.72229, 0.47276, 895/900
Sun Feb  8 12:15:00 2015, 1423419300, 273, 85, 158, 21.74168, 21.78288, 21.75471, 3.43504, 0.50525, 896/900
Sun Feb  8 12:30:00 2015, 1423420200, 264, 64, 159, 21.75314, 21.80622, 21.78406, 3.50322, 0.52060, 897/900
Sun Feb  8 12:45:00 2015, 1423421100, 269, 124, 162, 21.76215, 21.78916, 21.77304, 3.05804, 0.42379, 896/900
Sun Feb  8 13:00:00 2015, 1423422000, 289, 176, 167, 21.73802, 21.74868, 21.76777, 2.39924, 0.34872, 897/900
Sun Feb  8 13:15:00 2015, 1423422900, 306, 201, 172, 21.72101, 21.73271, 21.75977, 2.07362, 0.30590, 896/900
Sun Feb  8 13:30:00 2015, 1423423800, 297, 170, 178, 21.70998, 21.73487, 21.73694, 2.59512, 0.36524, 897/900
Sun Feb  8 13:45:00 2015, 1423424700, 297, 127, 168, 21.72597, 21.76063, 21.74107, 3.00947, 0.45137, 896/900
Sun Feb  8 14:00:00 2015, 1423425600, 294, 172, 169, 21.73639, 21.75031, 21.76098, 2.56668, 0.38084, 897/900
Sun Feb  8 14:15:00 2015, 1423426500, 295, 218, 169, 21.72737, 21.73968, 21.75398, 2.19620, 0.30135, 896/900
Sun Feb  8 14:30:00 2015, 1423427400, 311, 243, 183, 21.70662, 21.71851, 21.72227, 1.61115, 0.26301, 897/900
Sun Feb  8 14:45:00 2015, 1423428300, 311, 253, 180, 21.69410, 21.70534, 21.72171, 1.78697, 0.25886, 896/900
Sun Feb  8 15:00:00 2015, 1423429200, 315, 262, 180, 21.68089, 21.69791, 21.70734, 1.43882, 0.24010, 897/900
Sun Feb  8 15:15:00 2015, 1423430100, 316, 249, 189, 21.67881, 21.68703, 21.69953, 1.37039, 0.26933, 896/900
Sun Feb  8 15:30:00 2015, 1423431000, 316, 256, 193, 21.66803, 21.68049, 21.69810, 1.08617, 0.23965, 897/900
Sun Feb  8 15:45:00 2015, 1423431900, 325, 281, 188, 21.66355, 21.66066, 21.67982, 0.71860, 0.17822, 896/900
Sun Feb  8 16:00:00 2015, 1423432800, 342, 289, 205, 21.65129, 21.65524, 21.66902, 0.39364, 0.16889, 897/900
Sun Feb  8 16:15:00 2015, 1423433700, 343, 296, 193, 21.64661, 21.65144, 21.67069, 0.33923, 0.16089, 896/900
Sun Feb  8 16:30:00 2015, 1423434600, 344, 305, 214, 21.64366, 21.64390, 21.66314, 0.07096, 0.13357, 897/900
Sun Feb  8 16:45:00 2015, 1423435500, 350, 310, 208, 21.63610, 21.63135, 21.65582, -0.07786, 0.12050, 896/900
Sun Feb  8 17:00:00 2015, 1423436400, 351, 327, 214, 21.63104, 21.63265, 21.66242, -0.20482, 0.11375, 897/900
Sun Feb  8 17:15:00 2015, 1423437300, 353, 319, 210, 21.62345, 21.62291, 21.65159, -0.32021, 0.10745, 896/900
Sun Feb  8 17:30:00 2015, 1423438200, 346, 324, 210, 21.63672, 21.63392, 21.65216, -0.39047, 0.10004, 897/900
Sun Feb  8 17:45:00 2015, 1423439100, 356, 326, 213, 21.63253, 21.62634, 21.65009, -0.54784, 0.09553, 896/900
Sun Feb  8 18:00:00 2015, 1423440000, 362, 335, 214, 21.62711, 21.62796, 21.65244, -0.65950, 0.09499, 897/900
Sun Feb  8 18:15:00 2015, 1423440900, 362, 325, 212, 21.61794, 21.62550, 21.65085, -0.73845, 0.09494, 896/900
Sun Feb  8 18:30:00 2015, 1423441800, 360, 334, 211, 21.62965, 21.62610, 21.64208, -0.81367, 0.09493, 897/900
Sun Feb  8 18:45:00 2015, 1423442700, 361, 332, 207, 21.62783, 21.62478, 21.65381, -0.87947, 0.09500, 894/900
Sun Feb  8 19:00:00 2015, 1423443600, 378, 337, 227, 21.62872, 21.62520, 21.65151, -0.92220, 0.09500, 897/900
Sun Feb  8 19:15:00 2015, 1423444500, 364, 333, 216, 21.62264, 21.62276, 21.64303, -1.01690, 0.09500, 896/900
Sun Feb  8 19:30:00 2015, 1423445400, 367, 337, 211, 21.62361, 21.62136, 21.63907, -1.09018, 0.09500, 897/900
Sun Feb  8 19:45:00 2015, 1423446300, 372, 332, 216, 21.62494, 21.62893, 21.65112, -1.15044, 0.09500, 896/900
Sun Feb  8 20:00:00 2015, 1423447200, 360, 337, 224, 21.63012, 21.62515, 21.64781, -1.23803, 0.09500, 897/900
Sun Feb  8 20:15:00 2015, 1423448100, 379, 338, 218, 21.62712, 21.62028, 21.64892, -1.35253, 0.09500, 896/900
Sun Feb  8 20:30:00 2015, 1423449000, 376, 353, 224, 21.62902, 21.62789, 21.65743, -1.40475, 0.09500, 897/900
Sun Feb  8 20:45:00 2015, 1423449900, 366, 346, 224, 21.62746, 21.62747, 21.64652, -1.50283, 0.09500, 896/900
Sun Feb  8 21:00:00 2015, 1423450800, 375, 354, 212, 21.62256, 21.62176, 21.63948, -1.59638, 0.09501, 897/900
Sun Feb  8 21:15:00 2015, 1423451700, 376, 355, 223, 21.62743, 21.62148, 21.63585, -1.70801, 0.09502, 896/900
Sun Feb  8 21:30:00 2015, 1423452600, 380, 348, 222, 21.62509, 21.62265, 21.64666, -1.83446, 0.09500, 897/900
Sun Feb  8 21:45:00 2015, 1423453500, 376, 350, 218, 21.62685, 21.62441, 21.64204, -1.91072, 0.09500, 896/900
Sun Feb  8 22:00:00 2015, 1423454400, 384, 340, 208, 21.62548, 21.62630, 21.64895, -1.97617, 0.09500, 895/900
Sun Feb  8 22:15:00 2015, 1423455300, 377, 343, 212, 21.63169, 21.63030, 21.64791, -2.03666, 0.09500, 896/900
Sun Feb  8 22:30:00 2015, 1423456200, 379, 352, 215, 21.62430, 21.62199, 21.64249, -2.08480, 0.09500, 897/900
Sun Feb  8 22:45:00 2015, 1423457100, 375, 340, 225, 21.62501, 21.61842, 21.65317, -2.13117, 0.09500, 896/900
Sun Feb  8 23:00:00 2015, 1423458000, 379, 350, 225, 21.62290, 21.62156, 21.64022, -2.20693, 0.09501, 897/900
Sun Feb  8 23:15:00 2015, 1423458900, 392, 356, 222, 21.62035, 21.61770, 21.63898, -2.26482, 0.09501, 896/900
Sun Feb  8 23:30:00 2015, 1423459800, 384, 352, 220, 21.61858, 21.61444, 21.63893, -2.34939, 0.09504, 897/900
Sun Feb  8 23:45:00 2015, 1423460700, 389, 359, 225, 21.61484, 21.61054, 21.63163, -2.49614, 0.09502, 896/900
Mon Feb  9 00:00:00 2015, 1423461600, 401, 360, 237, 21.60765, 21.60701, 21.64225, -2.77990, 0.09520, 897/900
Mon Feb  9 00:15:00 2015, 1423462500, 284, 261, 165, 21.60662, 21.60751, 21.63762, -2.92638, 0.09541, 642/900
