
datetime, epochseconds, L1, L2, L3, C1, C2, C3, C4, Sun, eventdensity
Fri Feb  6 05:00:00 2015, 1423220400, 446, 398, 262, 21.64389, 21.64111, 21.65551, -7.11651, 0.09699, 897/900
Fri Feb  6 05:15:00 2015, 1423221300, 432, 402, 262, 21.64352, 21.64024, 21.65939, -6.95632, 0.09680, 896/900
Fri Feb  6 05:30:00 2015, 1423222200, 457, 414, 276, 21.64248, 21.63353, 21.66075, -6.90366, 0.09694, 897/900
Fri Feb  6 05:45:00 2015, 1423223100, 440, 413, 266, 21.64158, 21.63280, 21.66698, -6.92406, 0.09699, 894/900
Fri Feb  6 06:00:00 2015, 1423224000, 442, 403, 276, 21.64821, 21.64513, 21.66236, -6.93412, 0.09698, 897/900
Fri Feb  6 06:15:00 2015, 1423224900, 439, 399, 261, 21.64963, 21.64748, 21.66452, -6.82100, 0.09688, 896/900
Fri Feb  6 06:30:00 2015, 1423225800, 427, 399, 256, 21.65621, 21.64456, 21.68100, -6.55218, 0.09641, 897/900
Fri Feb  6 06:45:00 2015, 1423226700, 440, 399, 259, 21.65688, 21.65390, 21.67074, -6.48376, 0.09666, 896/900
Fri Feb  6 07:00:00 2015, 1423227600, 435, 406, 248, 21.65642, 21.65151, 21.68140, -6.34877, 0.09679, 897/900
Fri Feb  6 07:15:00 2015, 1423228500, 435, 404, 260, 21.65032, 21.64644, 21.67223, -6.49446, 0.09700, 896/900
Fri Feb  6 07:30:00 2015, 1423229400, 431, 404, 265, 21.64922, 21.64011, 21.67145, -6.69086, 0.09786, 897/900
Fri Feb  6 07:45:00 2015, 1423230300, 431, 406, 256, 21.65671, 21.64835, 21.66510, -6.46072, 0.10301, 896/900
Fri Feb  6 08:00:00 2015, 1423231200, 424, 403, 257, 21.66305, 21.65296, 21.67718, -6.46782, 0.11008, 897/900
Fri Feb  6 08:15:00 2015, 1423232100, 420, 394, 262, 21.65826, 21.65970, 21.68137, -6.16889, 0.12398, 896/900
Fri Feb  6 08:30:00 2015, 1423233000, 424, 379, 246, 21.66050, 21.66830, 21.67892, -5.64181, 0.14555, 897/900
Fri Feb  6 08:45:00 2015, 1423233900, 426, 359, 240, 21.65852, 21.65890, 21.68875, -5.72599, 0.17875, 896/900
Fri Feb  6 09:00:00 2015, 1423234800, 413, 356, 234, 21.67283, 21.67196, 21.69358, -5.31935, 0.18652, 895/900
Fri Feb  6 09:15:00 2015, 1423235700, 397, 333, 238, 21.67546, 21.68195, 21.68473, -4.18392, 0.21260, 896/900
Fri Feb  6 09:30:00 2015, 1423236600, 392, 340, 240, 21.67604, 21.67987, 21.70001, -3.50977, 0.21814, 897/900
Fri Feb  6 09:45:00 2015, 1423237500, 387, 274, 229, 21.67946, 21.69844, 21.69054, -2.67277, 0.28972, 896/900
Fri Feb  6 10:00:00 2015, 1423238400, 368, 258, 231, 21.69168, 21.69918, 21.71502, -2.15612, 0.30317, 894/900
Fri Feb  6 10:15:00 2015, 1423239300, 369, 241, 224, 21.70018, 21.71489, 21.71599, -2.18073, 0.32392, 897/900
Fri Feb  6 10:30:00 2015, 1423240200, 332, 32, 210, 21.71859, 22.04456, 21.72890, -1.00300, 0.52547, 896/900
Fri Feb  6 10:45:00 2015, 1423241100, 290, 0, 167, 21.78795, 24.86533, 21.80311, -0.02477, 0.61599, 896/900
Fri Feb  6 11:00:00 2015, 1423242000, 259, 0, 162, 21.84981, 28.61922, 21.86956, 0.05252, 0.60906, 897/900
Fri Feb  6 11:15:00 2015, 1423242900, 273, 0, 163, 21.84206, 31.42590, 21.86693, -0.31713, 0.62124, 896/900
Fri Feb  6 11:30:00 2015, 1423243800, 268, 0, 157, 21.84442, 37.13240, 21.86586, 0.11711, 0.63334, 897/900
Fri Feb  6 11:45:00 2015, 1423244700, 260, 0, 152, 21.86870, 43.44922, 21.89346, 0.92083, 0.64213, 896/900
Fri Feb  6 12:00:00 2015, 1423245600, 252, 0, 144, 21.92048, 46.23164, 21.94133, 0.65239, 0.64696, 897/900
Fri Feb  6 12:15:00 2015, 1423246500, 240, 0, 145, 21.93621, 47.43858, 21.96026, 1.06486, 0.64905, 896/900
Fri Feb  6 12:30:00 2015, 1423247400, 259, 0, 141, 21.93386, 47.73981, 21.94242, 0.92066, 0.65325, 897/900
Fri Feb  6 12:45:00 2015, 1423248300, 256, 0, 148, 21.91728, 46.61256, 21.94062, 0.74318, 0.61983, 894/900
Fri Feb  6 13:00:00 2015, 1423249200, 255, 0, 150, 21.89559, 46.17170, 21.92241, 0.96665, 0.63930, 897/900
Fri Feb  6 13:15:00 2015, 1423250100, 248, 0, 152, 21.89571, 45.32622, 21.92489, 0.96937, 0.62790, 896/900
Fri Feb  6 13:30:00 2015, 1423251000, 259, 0, 140, 21.92322, 44.25590, 21.94424, 1.36489, 0.61042, 897/900
Fri Feb  6 13:45:00 2015, 1423251900, 248, 0, 130, 21.95630, 42.41444, 21.98525, 2.18772, 0.59425, 894/900
Fri Feb  6 14:00:00 2015, 1423252800, 230, 0, 136, 21.94918, 38.45370, 21.98337, 2.51420, 0.55569, 897/900
Fri Feb  6 14:15:00 2015, 1423253700, 223, 0, 119, 21.98340, 35.17470, 22.00950, 3.31075, 0.49037, 896/900
Fri Feb  6 14:30:00 2015, 1423254600, 234, 0, 130, 21.93709, 31.07699, 21.96372, 3.04785, 0.48406, 894/900
Fri Feb  6 14:45:00 2015, 1423255500, 232, 0, 136, 21.95949, 31.27466, 21.97353, 3.15972, 0.50586, 897/900
Fri Feb  6 15:00:00 2015, 1423256400, 238, 0, 129, 21.95695, 30.09872, 21.97014, 3.10634, 0.44541, 896/900
Fri Feb  6 15:15:00 2015, 1423257300, 223, 0, 136, 21.97668, 28.26629, 22.01295, 3.01211, 0.40592, 896/900
Fri Feb  6 15:30:00 2015, 1423258200, 249, 0, 135, 21.93259, 25.72231, 21.95994, 2.22646, 0.37125, 897/900
Fri Feb  6 15:45:00 2015, 1423259100, 257, 98, 152, 21.84791, 22.58950, 21.87095, 1.03870, 0.20610, 896/900
Fri Feb  6 16:00:00 2015, 1423260000, 319, 279, 187, 21.72372, 21.73388, 21.74668, 0.32935, 0.15541, 897/900
Fri Feb  6 16:15:00 2015, 1423260900, 351, 312, 194, 21.67380, 21.67405, 21.69462, 0.00855, 0.15485, 896/900
Fri Feb  6 16:30:00 2015, 1423261800, 359, 310, 204, 21.66131, 21.66333, 21.68143, -0.35216, 0.14174, 895/900
Fri Feb  6 16:45:00 2015, 1423262700, 351, 324, 206, 21.65327, 21.64937, 21.67923, -0.58601, 0.13254, 896/900
Fri Feb  6 17:00:00 2015, 1423263600, 369, 337, 223, 21.64076, 21.63890, 21.65976, -1.07270, 0.12435, 897/900
Fri Feb  6 17:15:00 2015, 1423264500, 376, 350, 221, 21.63944, 21.63954, 21.65140, -1.45665, 0.11376, 896/900
Fri Feb  6 17:30:00 2015, 1423265400, 373, 342, 231, 21.62899, 21.63222, 21.65822, -2.04262, 0.10328, 897/900
Fri Feb  6 17:45:00 2015, 1423266300, 387, 347, 221, 21.62389, 21.62799, 21.66730, -3.25745, 0.09799, 896/900
Fri Feb  6 18:00:00 2015, 1423267200, 409, 357, 237, 21.62790, 21.62886, 21.65614, -4.22385, 0.09511, 897/900
Fri Feb  6 18:15:00 2015, 1423268100, 396, 360, 238, 21.62645, 21.63021, 21.65597, -4.62979, 0.09500, 896/900
Fri Feb  6 18:30:00 2015, 1423269000, 397, 362, 244, 21.61987, 21.62395, 21.64594, -4.94212, 0.09506, 897/900
Fri Feb  6 18:45:00 2015, 1423269900, 414, 364, 241, 21.61739, 21.61642, 21.63174, -5.17655, 0.09552, 896/900
Fri Feb  6 19:00:00 2015, 1423270800, 411, 349, 252, 21.61216, 21.60892, 21.63703, -5.14856, 0.09597, 897/900
Fri Feb  6 19:15:00 2015, 1423271700, 428, 316, 249, 21.61106, 21.61924, 21.62654, -4.77928, 0.09605, 894/900
Fri Feb  6 19:30:00 2015, 1423272600, 425, 333, 256, 21.61264, 21.62551, 21.63952, -4.39288, 0.09614, 897/900
Fri Feb  6 19:45:00 2015, 1423273500, 410, 323, 235, 21.61305, 21.62241, 21.63111, -4.35682, 0.09616, 896/900
Fri Feb  6 20:00:00 2015, 1423274400, 412, 321, 254, 21.61515, 21.62165, 21.62910, -4.71988, 0.09603, 897/900
Fri Feb  6 20:15:00 2015, 1423275300, 413, 328, 250, 21.61287, 21.61979, 21.62764, -4.94238, 0.09601, 896/900
Fri Feb  6 20:30:00 2015, 1423276200, 409, 324, 257, 21.61390, 21.61849, 21.64088, -4.95913, 0.09600, 897/900
Fri Feb  6 20:45:00 2015, 1423277100, 409, 325, 248, 21.61648, 21.61747, 21.63767, -4.26672, 0.09600, 896/900
Fri Feb  6 21:00:00 2015, 1423278000, 405, 307, 233, 21.61267, 21.62556, 21.63548, -3.64289, 0.09600, 897/900
Fri Feb  6 21:15:00 2015, 1423278900, 400, 340, 247, 21.61902, 21.61976, 21.63822, -3.53037, 0.09600, 896/900
Fri Feb  6 21:30:00 2015, 1423279800, 395, 356, 238, 21.62603, 21.62347, 21.64643, -3.67246, 0.09596, 897/900
Fri Feb  6 21:45:00 2015, 1423280700, 382, 362, 247, 21.62072, 21.62131, 21.64335, -4.02139, 0.09580, 896/900
Fri Feb  6 22:00:00 2015, 1423281600, 402, 367, 243, 21.62312, 21.62263, 21.64862, -4.25729, 0.09559, 897/900
Fri Feb  6 22:15:00 2015, 1423282500, 402, 368, 242, 21.61399, 21.61253, 21.64181, -4.43198, 0.09580, 896/900
Fri Feb  6 22:30:00 2015, 1423283400, 414, 372, 240, 21.61918, 21.61545, 21.62931, -4.51085, 0.09600, 895/900
Fri Feb  6 22:45:00 2015, 1423284300, 411, 367, 237, 21.61844, 21.61514, 21.64148, -4.68120, 0.09597, 896/900
Fri Feb  6 23:00:00 2015, 1423285200, 418, 362, 252, 21.62236, 21.62123, 21.63742, -5.32826, 0.09577, 897/900
Fri Feb  6 23:15:00 2015, 1423286100, 421, 381, 243, 21.61496, 21.62084, 21.63447, -5.63140, 0.09576, 896/900
Fri Feb  6 23:30:00 2015, 1423287000, 420, 375, 258, 21.61203, 21.61300, 21.63405, -6.02944, 0.09595, 897/900
Fri Feb  6 23:45:00 2015, 1423287900, 425, 379, 258, 21.61428, 21.61351, 21.62765, -6.39257, 0.09600, 896/900
Sat Feb  7 00:00:00 2015, 1423288800, 423, 383, 253, 21.61064, 21.60482, 21.62315, -6.68594, 0.09600, 897/900
Sat Feb  7 00:15:00 2015, 1423289700, 317, 288, 187, 21.61596, 21.61042, 21.63488, -6.22867, 0.09610, 652/900
